Node ID,Order
1,0
10,1
11,2
12,3
13,4
14,5
15,6
1535,7
16,8
163,9
1067,10
1127,11
1285,12
136,13
1379,14
139,15
1658,16
17,17
18,18
1837,19
1848,20
1850,21
189,22
19,23
1901,24
1918,25
2,26
20,27
207,28
21,29
2179,30
22,31
2255,32
2265,33
2270,34
23,35
2305,36
1437,37
2342,38
235,39
2354,40
24,41
247,42
25,43
253,44
1063,45
1071,46
1078,47
1129,48
1144,49
1221,50
1226,51
1506,52
1695,53
1708,54
1845,55
1872,56
1944,57
1947,58
2022,59
2195,60
2289,61
237,62
2406,63
2426,64
2450,65
2470,66
2477,67
2539,68
2541,69
26,70
2669,71
27,72
2722,73
2738,74
28,75
29,76
3,77
30,78
300,79
1202,80
1283,81
1458,82
1528,83
1753,84
1830,85
1908,86
2242,87
2331,88
2510,89
2511,90
307,91
31,92
32,93
33,94
100,95
34,96
101,97
35,98
102,99
36,100
103,101
37,102
104,103
379,104
38,105
106,106
39,107
107,108
4,109
40,110
108,111
402,112
406,113
41,114
109,115
2686,116
42,117
110,118
429,119
43,120
111,121
430,122
433,123
437,124
1103,125
2323,126
44,127
112,128
1000,129
1057,130
1062,131
1064,132
1074,133
1086,134
1130,135
1135,136
1145,137
1204,138
1207,139
1210,140
1219,141
1222,142
1066,143
1227,144
1084,145
1006,146
126,147
1292,148
1299,149
1301,150
1306,151
1309,152
131,153
133,154
1374,155
1378,156
1385,157
1390,158
1462,159
1464,160
1469,161
147,162
1474,163
1477,164
150,165
1372,166
1287,167
1537,168
1555,169
1559,170
1572,171
1577,172
1587,173
161,174
1611,175
1630,176
1636,177
1645,178
1652,179
1657,180
1660,181
1686,182
1689,183
1541,184
1615,185
1696,186
1697,187
1549,188
1623,189
1709,190
1728,191
1762,192
1765,193
1767,194
1768,195
1776,196
1779,197
1791,198
1794,199
1797,200
1805,201
1816,202
1847,203
1859,204
1864,205
1879,206
1730,207
1801,208
1885,209
1888,210
1891,211
1917,212
1928,213
1542,214
1930,215
1772,216
1942,217
1962,218
1511,219
1963,220
1972,221
1994,222
1759,223
1995,224
1997,225
1999,226
2000,227
2007,228
2023,229
2024,230
2039,231
2065,232
2070,233
2074,234
2079,235
2084,236
1534,237
2091,238
2107,239
2126,240
2133,241
2160,242
2161,243
2170,244
2172,245
2176,246
218,247
2180,248
2188,249
