Node ID,Order
1459,0
1764,1
65,2
3,3
31,4
15,5
16,6
1688,7
23,8
117,9
18,10
11,11
501,12
1024,13
1819,14
551,15
20,16
6,17
100,18
103,19
1840,20
909,21
5,22
95,23
17,24
615,25
451,26
7,27
873,28
260,29
266,30
455,31
99,32
1959,33
1450,34
1727,35
621,36
1164,37
1607,38
19,39
4,40
105,41
562,42
2001,43
464,44
1516,45
1936,46
14,47
1248,48
2047,49
12,50
1513,51
519,52
26,53
33,54
1731,55
1904,56
881,57
1966,58
1572,59
1120,60
1063,61
257,62
741,63
279,64
363,65
693,66
32,67
25,68
127,69
8,70
111,71
80,72
13,73
1344,74
101,75
2035,76
2002,77
1448,78
290,79
22,80
1444,81
1502,82
126,83
1999,84
700,85
106,86
1196,87
981,88
119,89
98,90
694,91
955,92
1692,93
462,94
972,95
1346,96
688,97
427,98
403,99
1073,100
1872,101
1839,102
1998,103
1652,104
108,105
295,106
1768,107
156,108
1,109
110,110
1657,111
1411,112
459,113
1019,114
28,115
1616,116
1774,117
1870,118
1680,119
1028,120
268,121
1862,122
392,123
264,124
27,125
10,126
841,127
223,128
2,129
1685,130
619,131
510,132
92,133
1730,134
34,135
1800,136
120,137
1965,138
854,139
1469,140
261,141
184,142
864,143
1653,144
842,145
1974,146
2021,147
1183,148
83,149
645,150
121,151
112,152
789,153
114,154
1205,155
1547,156
1991,157
761,158
107,159
1905,160
1802,161
1119,162
801,163
113,164
228,165
1969,166
1152,167
1100,168
1105,169
1976,170
509,171
1082,172
930,173
128,174
1699,175
1806,176
1761,177
527,178
2030,179
1859,180
1934,181
649,182
1826,183
2024,184
1298,185
1848,186
1729,187
802,188
1796,189
844,190
1491,191
874,192
1817,193
506,194
30,195
1029,196
786,197
1295,198
1567,199
787,200
1293,201
1603,202
1792,203
24,204
1646,205
573,206
1771,207
275,208
160,209
810,210
1387,211
559,212
294,213
1962,214
118,215
21,216
951,217
2032,218
1608,219
109,220
358,221
662,222
1501,223
1280,224
1009,225
1897,226
560,227
1582,228
1837,229
2005,230
1875,231
565,232
1546,233
1342,234
1484,235
770,236
1679,237
1722,238
669,239
1634,240
1021,241
1540,242
209,243
583,244
1737,245
125,246
287,247
1682,248
1834,249
1252,250
1260,251
1864,252
1110,253
1992,254
332,255
1454,256
1715,257
216,258
1099,259
1207,260
1452,261
122,262
2055,263
540,264
1104,265
1198,266
1776,267
104,268
116,269
1985,270
452,271
1365,272
714,273
1026,274
533,275
