Node ID,Order
3,0
5,1
13314,2
11,3
20,4
26,5
28,6
261,7
14,8
21,9
12905,10
15,11
211,12
242,13
18,14
221,15
209,16
21549,17
22404,18
13652,19
2459,20
19888,21
4,22
172,23
976,24
177,25
3146,26
21553,27
15230,28
23,29
235,30
9,31
190,32
17607,33
10769,34
21521,35
19165,36
20658,37
228,38
4549,39
19925,40
23194,41
23177,42
19126,43
18325,44
24052,45
7,46
23259,47
16743,48
19167,49
18366,50
20350,51
17,52
220,53
18324,54
2417,55
18271,56
23175,57
9362,58
25,59
241,60
12938,61
10,62
200,63
19131,64
19927,65
5939,66
20655,67
3061,68
3754,69
8636,70
18424,71
19231,72
7689,73
171,74
4433,75
182,76
982,77
1701,78
12059,79
19860,80
3056,81
894,82
5847,83
7953,84
20824,85
20027,86
20364,87
19,88
15653,89
24105,90
19886,91
9837,92
23379,93
10790,94
22364,95
8684,96
19062,97
15236,98
23174,99
21755,100
5912,101
18364,102
16007,103
20664,104
3807,105
1,106
153,107
20763,108
16740,109
12,110
207,111
5256,112
5956,113
22343,114
15167,115
22678,116
3642,117
16,118
212,119
24109,120
23247,121
18289,122
4527,123
226,124
4553,125
19931,126
14445,127
19065,128
7797,129
12821,130
4219,131
20724,132
18328,133
24054,134
23172,135
7279,136
6595,137
21469,138
4456,139
6441,140
7125,141
4323,142
5957,143
9475,144
10024,145
24,146
7023,147
22,148
2378,149
20424,150
23724,151
13,152
208,153
21554,154
20355,155
4518,156
16739,157
17492,158
18210,159
22933,160
3028,161
2266,162
6705,163
7392,164
12090,165
21488,166
22341,167
21454,168
24017,169
5221,170
7324,171
6711,172
22882,173
2334,174
5848,175
3861,176
16123,177
14127,178
22000,179
969,180
23188,181
17605,182
1002,183
8,184
897,185
5865,186
10721,187
24255,188
16124,189
22871,190
4441,191
20023,192
17629,193
21166,194
11065,195
19566,196
9013,197
18765,198
236,199
12890,200
12095,201
12858,202
9214,203
23325,204
9471,205
12113,206
23198,207
2820,208
2099,209
5254,210
22342,211
19857,212
3753,213
5867,214
6585,215
18190,216
14536,217
7388,218
23305,219
16736,220
10098,221
24136,222
1881,223
18244,224
23018,225
23130,226
5927,227
22297,228
15155,229
18965,230
11176,231
22472,232
1080,233
16773,234
19122,235
12861,236
12067,237
23178,238
19975,239
3219,240
3928,241
10033,242
24034,243
9582,244
183,245
5954,246
3845,247
21489,248
18263,249
5864,250
896,251
5147,252
5973,253
16877,254
22870,255
16087,256
10794,257
1702,258
13930,259
20459,260
11436,261
14608,262
12537,263
3033,264
18288,265
23167,266
18533,267
16549,268
11133,269
13539,270
14589,271
2439,272
2802,273
6419,274
18945,275
22214,276
16086,277
8047,278
5249,279
7320,280
6632,281
7317,282
3121,283
20003,284
8668,285
7555,286
17315,287
23962,288
21384,289
20524,290
19991,291
17634,292
19140,293
18339,294
12077,295
14459,296
23183,297
24212,298
20386,299
17365,300
20531,301
2392,302
1618,303
5165,304
10034,305
21676,306
15367,307
2098,308
20312,309
21126,310
4526,311
166,312
6,313
178,314
1705,315
2424,316
20670,317
24033,318
2337,319
1617,320
9350,321
5272,322
14607,323
23728,324
9014,325
12535,326
7616,327
14126,328
8300,329
11743,330
6932,331
13330,332
8067,333
7384,334
15661,335
2030,336
17953,337
2751,338
21057,339
22940,340
12582,341
1929,342
1417,343
708,344
13587,345
19905,346
20609,347
19811,348
5146,349
10754,350
15368,351
11745,352
7614,353
23730,354
4128,355
22872,356
12459,357
22019,358
10380,359
17187,360
14107,361
10795,362
14118,363
21181,364
10708,365
3696,366
2838,367
24121,368
14443,369
18262,370
9367,371
21971,372
20401,373
18085,374
21748,375
15058,376
15815,377
18912,378
24219,379
1763,380
7004,381
15146,382
16594,383
13313,384
13563,385
9406,386
22388,387
15233,388
15992,389
3105,390
2384,391
23156,392
18414,393
6675,394
21212,395
18256,396
3043,397
10046,398
3732,399
12227,400
20028,401
4939,402
9696,403
17967,404
7615,405
19565,406
984,407
1703,408
16746,409
3819,410
1616,411
2336,412
11406,413
9388,414
16878,415
23729,416
8299,417
11744,418
6246,419
12536,420
5229,421
23146,422
11398,423
19549,424
20722,425
3139,426
18272,427
24035,428
4461,429
5167,430
8635,431
14601,432
17630,433
15682,434
27,435
243,436
23246,437
24108,438
20685,439
957,440
5866,441
3752,442
7269,443
23391,444
20828,445
663,446
15020,447
9799,448
19769,449
20917,450
12049,451
20665,452
18264,453
13945,454
3612,455
9409,456
9860,457
10536,458
8467,459
4565,460
23403,461
16795,462
16112,463
4574,464
19940,465
21494,466
13134,467
19634,468
17508,469
15194,470
6543,471
3020,472
1536,473
22568,474
9282,475
11350,476
5080,477
7546,478
7656,479
15518,480
635,481
2051,482
2864,483
10887,484
2141,485
1415,486
8435,487
15312,488
4612,489
24082,490
13145,491
2882,492
19613,493
3114,494
944,495
15296,496
3932,497
17206,498
5634,499
21989,500
22039,501
10699,502
10013,503
1360,504
8062,505
21552,506
13136,507
22102,508
6000,509
6684,510
17182,511
641,512
21208,513
17184,514
11838,515
14591,516
7349,517
19135,518
23495,519
20463,520
11297,521
9249,522
4356,523
21625,524
18437,525
19945,526
7677,527
12800,528
17456,529
15290,530
10242,531
3768,532
7481,533
19571,534
19227,535
21679,536
8372,537
10379,538
9072,539
6930,540
