Node ID,Order
1,0
14,1
151,2
158,3
163,4
164,5
167,6
2,7
16,8
122,9
153,10
210,11
171,12
214,13
234,14
23,15
109,16
240,17
246,18
26,19
28,20
3,21
17,22
34,23
150,24
38,25
37,26
100,27
188,28
205,29
198,30
119,31
208,32
161,33
211,34
218,35
154,36
111,37
219,38
131,39
220,40
209,41
199,42
168,43
30,44
39,45
162,46
200,47
116,48
4,49
20,50
45,51
176,52
50,53
55,54
61,55
49,56
249,57
152,58
67,59
70,60
257,61
139,62
243,63
73,64
76,65
146,66
128,67
217,68
117,69
191,70
186,71
147,72
25,73
272,74
123,75
32,76
114,77
132,78
36,79
21,80
134,81
54,82
29,83
242,84
228,85
56,86
101,87
202,88
107,89
196,90
173,91
244,92
225,93
177,94
44,95
165,96
207,97
178,98
62,99
224,100
77,101
47,102
78,103
86,104
58,105
201,106
261,107
183,108
41,109
88,110
27,111
195,112
127,113
79,114
238,115
69,116
237,117
118,118
90,119
160,120
43,121
40,122
236,123
222,124
92,125
159,126
245,127
239,128
252,129
258,130
106,131
35,132
57,133
66,134
68,135
33,136
180,137
93,138
126,139
145,140
187,141
108,142
192,143
110,144
197,145
182,146
215,147
144,148
22,149
24,150
265,151
270,152
59,153
60,154
53,155
19,156
10,157
85,158
133,159
142,160
206,161
216,162
204,163
193,164
181,165
194,166
112,167
247,168
251,169
172,170
64,171
184,172
120,173
185,174
174,175
213,176
138,177
227,178
175,179
231,180
102,181
241,182
248,183
155,184
235,185
105,186
166,187
130,188
15,189
255,190
143,191
268,192
63,193
8,194
91,195
82,196
94,197
190,198
212,199
103,200
264,201
149,202
259,203
148,204
271,205
135,206
51,207
230,208
65,209
81,210
260,211
95,212
233,213
136,214
256,215
125,216
203,217
263,218
137,219
232,220
189,221
129,222
223,223
170,224
141,225
273,226
52,227
254,228
113,229
71,230
121,231
11,232
5,233
87,234
42,235
13,236
7,237
96,238
221,239
266,240
124,241
74,242
72,243
267,244
253,245
250,246
115,247
97,248
140,249
104,250
12,251
6,252
98,253
75,254
46,255
84,256
89,257
99,258
83,259
48,260
262,261
226,262
156,263
269,264
169,265
229,266
157,267
179,268
80,269
31,270
18,271
9,272
