Node ID,Order
1,0
2,1
3,2
4,3
17,4
18,5
19,6
20,7
35,8
47,9
104,10
72,11
97,12
90,13
73,14
82,15
112,16
290,17
283,18
91,19
123,20
117,21
38,22
139,23
257,24
263,25
277,26
133,27
107,28
80,29
129,30
270,31
23,32
83,33
26,34
70,35
122,36
135,37
189,38
178,39
291,40
46,41
105,42
199,43
48,44
106,45
194,46
284,47
89,48
31,49
253,50
259,51
94,52
101,53
179,54
238,55
234,56
157,57
116,58
211,59
206,60
40,61
282,62
67,63
126,64
69,65
289,66
286,67
221,68
57,69
76,70
279,71
216,72
176,73
151,74
268,75
275,76
138,77
28,78
250,79
244,80
264,81
258,82
142,83
166,84
53,85
65,86
215,87
220,88
146,89
118,90
167,91
172,92
197,93
273,94
51,95
39,96
61,97
180,98
196,99
52,100
243,101
249,102
198,103
278,104
271,105
187,106
152,107
182,108
184,109
230,110
225,111
262,112
256,113
41,114
55,115
64,116
71,117
165,118
181,119
252,120
246,121
255,122
261,123
168,124
183,125
240,126
236,127
113,128
86,129
266,130
88,131
96,132
102,133
45,134
78,135
95,136
33,137
134,138
108,139
128,140
248,141
242,142
29,143
226,144
231,145
103,146
114,147
124,148
205,149
224,150
210,151
229,152
272,153
265,154
132,155
190,156
154,157
21,158
174,159
193,160
228,161
223,162
233,163
237,164
169,165
58,166
160,167
170,168
155,169
77,170
84,171
292,172
285,173
68,174
85,175
280,176
287,177
56,178
213,179
218,180
87,181
100,182
203,183
208,184
93,185
260,186
254,187
110,188
24,189
36,190
75,191
144,192
159,193
120,194
175,195
185,196
74,197
136,198
42,199
66,200
241,201
148,202
163,203
92,204
99,205
247,206
127,207
137,208
217,209
212,210
251,211
59,212
60,213
109,214
245,215
119,216
235,217
239,218
125,219
153,220
22,221
191,222
164,223
232,224
227,225
209,226
25,227
149,228
274,229
267,230
79,231
141,232
34,233
43,234
173,235
30,236
288,237
281,238
49,239
150,240
131,241
121,242
44,243
111,244
201,245
143,246
200,247
54,248
207,249
202,250
130,251
145,252
204,253
37,254
81,255
188,256
115,257
276,258
269,259
140,260
32,261
219,262
214,263
156,264
222,265
161,266
177,267
171,268
158,269
50,270
195,271
186,272
162,273
147,274
192,275
27,276
13,277
62,278
12,279
16,280
63,281
14,282
7,283
98,284
6,285
10,286
15,287
8,288
11,289
9,290
5,291
