Node ID,Order
1,0
2,1
3,2
4,3
14,4
16,5
17,6
20,7
28,8
88,9
61,10
38,11
27,12
49,13
37,14
79,15
70,16
100,17
128,18
246,19
253,20
158,21
163,22
34,23
150,24
94,25
190,26
212,27
103,28
250,29
115,30
264,31
149,32
259,33
148,34
271,35
135,36
51,37
230,38
240,39
50,40
65,41
76,42
81,43
260,44
96,45
221,46
210,47
171,48
266,49
124,50
55,51
67,52
146,53
74,54
72,55
267,56
198,57
119,58
195,59
127,60
238,61
69,62
237,63
118,64
205,65
131,66
249,67
152,68
39,69
257,70
139,71
243,72
78,73
219,74
217,75
162,76
117,77
25,78
218,79
154,80
111,81
234,82
23,83
109,84
191,85
186,86
147,87
272,88
123,89
32,90
114,91
132,92
36,93
21,94
134,95
45,96
176,97
44,98
165,99
207,100
178,101
54,102
29,103
242,104
228,105
56,106
101,107
202,108
107,109
196,110
173,111
244,112
225,113
177,114
167,115
211,116
62,117
224,118
90,119
160,120
43,121
40,122
236,123
222,124
92,125
159,126
204,127
214,128
252,129
35,130
57,131
64,132
77,133
47,134
245,135
66,136
68,137
33,138
180,139
93,140
126,141
95,142
151,143
98,144
75,145
46,146
84,147
89,148
220,149
209,150
239,151
86,152
22,153
58,154
258,155
106,156
145,157
24,158
251,159
172,160
265,161
268,162
164,163
73,164
85,165
133,166
142,167
206,168
247,169
91,170
82,171
216,172
187,173
261,174
193,175
233,176
199,177
200,178
263,179
227,180
248,181
270,182
201,183
256,184
108,185
181,186
136,187
168,188
116,189
137,190
175,191
155,192
59,193
185,194
125,195
192,196
273,197
232,198
174,199
203,200
110,201
99,202
52,203
122,204
153,205
26,206
208,207
161,208
213,209
138,210
231,211
102,212
63,213
83,214
189,215
255,216
183,217
184,218
188,219
194,220
197,221
48,222
129,223
143,224
41,225
120,226
30,227
112,228
182,229
262,230
223,231
254,232
235,233
241,234
215,235
226,236
269,237
170,238
113,239
105,240
97,241
144,242
156,243
169,244
141,245
71,246
166,247
140,248
60,249
229,250
87,251
121,252
130,253
104,254
53,255
157,256
42,257
11,258
15,259
12,260
19,261
179,262
13,263
5,264
8,265
6,266
10,267
80,268
7,269
31,270
18,271
9,272
