Node ID,Order
3645,0
3572,1
3865,2
3042,3
2009,4
1760,5
2116,6
2241,7
3048,8
3199,9
1901,10
4065,11
3718,12
2988,13
1409,14
3180,15
3410,16
3438,17
1275,18
2101,19
2250,20
2358,21
3347,22
3493,23
2225,24
2494,25
3266,26
3991,27
1411,28
4069,29
3564,30
2763,31
2108,32
1766,33
3434,34
2112,35
1121,36
198,37
203,38
28,39
67,40
99,41
177,42
30,43
979,44
43,45
141,46
34,47
222,48
108,49
79,50
197,51
35,52
37,53
2781,54
19,55
209,56
82,57
42,58
7,59
136,60
189,61
186,62
6,63
140,64
131,65
56,66
78,67
47,68
3258,69
4012,70
158,71
127,72
27,73
5,74
174,75
187,76
72,77
176,78
44,79
52,80
12,81
8,82
200,83
192,84
106,85
94,86
134,87
3657,88
3727,89
166,90
190,91
23,92
98,93
135,94
54,95
2995,96
3203,97
80,98
91,99
114,100
207,101
104,102
128,103
155,104
83,105
153,106
3571,107
3785,108
105,109
85,110
75,111
2979,112
3918,113
26,114
57,115
112,116
24,117
152,118
2352,119
1997,120
101,121
160,122
86,123
1412,124
983,125
89,126
21,127
3415,128
3044,129
73,130
58,131
3131,132
3062,133
161,134
123,135
3040,136
2969,137
68,138
133,139
3577,140
3649,141
16,142
103,143
87,144
124,145
96,146
1276,147
3941,148
116,149
1405,150
1265,151
95,152
3267,153
3423,154
228,155
2348,156
110,157
126,158
59,159
32,160
1993,161
3,162
129,163
38,164
220,165
115,166
175,167
3338,168
216,169
1893,170
1537,171
150,172
146,173
48,174
76,175
1641,176
1523,177
194,178
25,179
201,180
224,181
3581,182
3653,183
164,184
142,185
169,186
162,187
11,188
62,189
171,190
1123,191
977,192
3788,193
3858,194
215,195
77,196
111,197
191,198
202,199
15,200
138,201
139,202
3437,203
2504,204
120,205
159,206
2102,207
1988,208
167,209
121,210
211,211
64,212
4007,213
4074,214
31,215
41,216
210,217
55,218
163,219
208,220
172,221
541,222
119,223
195,224
181,225
2124,226
92,227
595,228
63,229
118,230
71,231
562,232
154,233
36,234
193,235
641,236
721,237
451,238
1146,239
1904,240
9,241
218,242
1758,243
2483,244
196,245
785,246
173,247
33,248
3704,249
1536,250
3796,251
18,252
475,253
1784,254
815,255
227,256
850,257
107,258
507,259
165,260
812,261
132,262
122,263
143,264
29,265
100,266
74,267
565,268
2497,269
2636,270
199,271
466,272
784,273
178,274
117,275
639,276
649,277
438,278
66,279
69,280
109,281
624,282
148,283
696,284
604,285
125,286
219,287
14,288
464,289
2017,290
1296,291
226,292
849,293
3800,294
2365,295
560,296
221,297
840,298
51,299
137,300
676,301
212,302
652,303
653,304
183,305
60,306
184,307
761,308
20,309
638,310
4053,311
3846,312
185,313
102,314
611,315
229,316
84,317
2117,318
2003,319
2,320
437,321
573,322
3204,323
526,324
760,325
3929,326
3999,327
498,328
3985,329
512,330
3655,331
1135,332
81,333
577,334
2499,335
625,336
2360,337
3185,338
477,339
454,340
1422,341
