Node ID,Order
1,0
17,1
2,2
18,3
3,4
19,5
4,6
20,7
49,8
5,9
21,10
53,11
125,12
137,13
150,14
44,15
52,16
56,17
43,18
148,19
6,20
22,21
55,22
64,23
63,24
66,25
163,26
68,27
119,28
131,29
143,30
31,31
32,32
36,33
38,34
41,35
58,36
60,37
59,38
62,39
61,40
65,41
7,42
23,43
51,44
110,45
157,46
70,47
42,48
75,49
39,50
123,51
153,52
161,53
76,54
114,55
118,56
77,57
78,58
48,59
141,60
79,61
122,62
128,63
134,64
140,65
8,66
24,67
30,68
104,69
109,70
127,71
132,72
133,73
139,74
158,75
164,76
165,77
166,78
159,79
33,80
40,81
72,82
106,83
73,84
102,85
113,86
117,87
120,88
74,89
71,90
80,91
84,92
85,93
121,94
27,95
154,96
160,97
57,98
35,99
147,100
167,101
146,102
168,103
81,104
83,105
86,106
129,107
67,108
87,109
82,110
152,111
34,112
101,113
69,114
103,115
108,116
112,117
116,118
126,119
138,120
144,121
151,122
107,123
88,124
91,125
93,126
115,127
111,128
95,129
162,130
97,131
124,132
99,133
135,134
149,135
26,136
92,137
98,138
130,139
100,140
145,141
28,142
136,143
142,144
155,145
169,146
13,147
9,148
96,149
90,150
37,151
45,152
170,153
25,154
46,155
47,156
29,157
16,158
12,159
50,160
54,161
105,162
15,163
11,164
89,165
94,166
156,167
14,168
10,169
