Node ID,Order
1,0
103,1
114,2
116,3
14,4
159,5
161,6
187,7
194,8
2,9
16,10
212,11
176,12
224,13
183,14
146,15
228,16
232,17
113,18
24,19
175,20
251,21
260,22
3,23
17,24
31,25
127,26
35,27
39,28
4,29
20,30
27,31
177,32
41,33
48,34
106,35
51,36
185,37
53,38
54,39
61,40
65,41
246,42
72,43
76,44
240,45
80,46
160,47
81,48
112,49
204,50
142,51
45,52
130,53
56,54
178,55
85,56
89,57
145,58
21,59
172,60
215,61
33,62
163,63
60,64
90,65
91,66
257,67
74,68
59,69
158,70
222,71
188,72
247,73
173,74
227,75
134,76
284,77
50,78
211,79
143,80
217,81
164,82
92,83
231,84
148,85
97,86
192,87
140,88
119,89
200,90
219,91
233,92
137,93
198,94
234,95
223,96
235,97
238,98
244,99
245,100
107,101
248,102
250,103
236,104
199,105
254,106
256,107
242,108
26,109
169,110
277,111
278,112
279,113
133,114
281,115
267,116
168,117
132,118
216,119
120,120
23,121
184,122
252,123
186,124
258,125
141,126
264,127
121,128
138,129
171,130
271,131
282,132
126,133
285,134
286,135
124,136
34,137
102,138
36,139
115,140
210,141
214,142
123,143
270,144
174,145
201,146
144,147
206,148
179,149
280,150
189,151
38,152
153,153
193,154
46,155
136,156
229,157
152,158
49,159
62,160
155,161
139,162
128,163
197,164
202,165
203,166
253,167
101,168
259,169
110,170
29,171
55,172
64,173
226,174
70,175
78,176
156,177
69,178
30,179
274,180
79,181
71,182
47,183
149,184
220,185
230,186
218,187
239,188
135,189
261,190
263,191
272,192
273,193
150,194
37,195
67,196
205,197
111,198
208,199
105,200
22,201
265,202
25,203
266,204
195,205
255,206
100,207
162,208
108,209
12,210
275,211
165,212
249,213
109,214
287,215
52,216
166,217
15,218
57,219
170,220
154,221
6,222
73,223
8,224
82,225
269,226
83,227
207,228
84,229
151,230
19,231
10,232
88,233
28,234
221,235
40,236
213,237
276,238
180,239
32,240
94,241
129,242
87,243
42,244
95,245
43,246
268,247
118,248
63,249
181,250
11,251
5,252
96,253
190,254
241,255
104,256
209,257
122,258
262,259
283,260
44,261
237,262
182,263
147,264
191,265
196,266
13,267
58,268
66,269
243,270
167,271
68,272
131,273
7,274
77,275
125,276
225,277
86,278
157,279
93,280
98,281
99,282
75,283
117,284
18,285
9,286
