Node ID,Order
1,0
10,1
104,2
11,3
105,4
12,5
106,6
13,7
107,8
14,9
108,10
15,11
109,12
16,13
110,14
1611,15
17,16
111,17
1797,18
1798,19
18,20
112,21
1800,22
1861,23
1891,24
19,25
113,26
1830,27
1989,28
1991,29
2,30
20,31
114,32
1922,33
2022,34
2023,35
21,36
115,37
1990,38
22,39
116,40
2020,41
23,42
117,43
1573,44
24,45
118,46
1827,47
25,48
119,49
1609,50
26,51
120,52
2017,53
27,54
121,55
1921,56
28,57
122,58
1799,59
29,60
123,61
1986,62
3,63
30,64
124,65
1541,66
31,67
125,68
1537,69
32,70
126,71
1000,72
1071,73
1074,74
1081,75
1265,76
1269,77
1467,78
1469,79
1695,80
1769,81
178,82
185,83
190,84
1965,85
208,86
293,87
308,88
33,89
127,90
1999,91
34,92
128,93
1688,94
215,95
379,96
4,97
427,98
1006,99
1276,100
1387,101
1770,102
1771,103
1810,104
1852,105
1819,106
1152,107
1448,108
1452,109
1754,110
1756,111
1792,112
1875,113
195,114
1975,115
1976,116
1977,117
198,118
199,119
2008,120
216,121
294,122
361,123
1282,124
1568,125
394,126
451,127
1019,128
1018,129
1095,130
1097,131
1179,132
1083,133
1364,134
1477,135
1377,136
1734,137
177,138
1907,139
193,140
171,141
1941,142
1942,143
1361,144
1943,145
2007,146
2037,147
2038,148
274,149
296,150
297,151
196,152
172,153
300,154
301,155
200,156
370,157
372,158
376,159
391,160
393,161
397,162
173,163
462,164
1009,165
1886,166
464,167
1566,168
486,169
488,170
1459,171
490,172
491,173
1460,174
493,175
396,176
1461,177
5,178
500,179
508,180
509,181
412,182
513,183
552,184
561,185
563,186
565,187
569,188
575,189
585,190
591,191
592,192
6,193
100,194
1574,195
295,196
194,197
489,198
1161,199
618,200
1718,201
624,202
627,203
630,204
632,205
634,206
640,207
644,208
649,209
667,210
1020,211
1070,212
699,213
7,214
101,215
1272,216
1862,217
1974,218
645,219
570,220
695,221
700,222
712,223
1359,224
714,225
1259,226
716,227
468,228
725,229
731,230
733,231
734,232
786,233
713,234
1843,235
787,236
567,237
642,238
1360,239
788,240
715,241
643,242
273,243
789,244
197,245
298,246
548,247
790,248
717,249
299,250
1162,251
8,252
102,253
1221,254
1275,255
1577,256
1318,257
1124,258
2053,259
495,260
398,261
647,262
549,263
801,264
808,265
812,266
818,267
