Node ID,Order
3368,0
3083,1
46,2
89,3
235,4
254,5
55,6
247,7
146,8
59,9
120,10
243,11
41,12
47,13
35,14
118,15
98,16
136,17
15,18
170,19
748,20
2292,21
2418,22
3485,23
1761,24
2975,25
3209,26
1441,27
2413,28
2678,29
2070,30
921,31
1550,32
2866,33
1756,34
1655,35
3428,36
3089,37
1864,38
2970,39
2176,40
2683,41
3575,42
3429,43
3027,44
2066,45
3623,46
3085,47
2680,48
2423,49
3528,50
1654,51
1188,52
2679,53
2920,54
3622,55
928,56
2973,57
2175,58
3376,59
3212,60
2179,61
3427,62
3482,63
3326,64
1059,65
2065,66
2685,67
2286,68
3579,69
2283,70
2684,71
2919,72
924,73
3270,74
1865,75
1447,76
1446,77
3210,78
1056,79
2291,80
3431,81
3620,82
2287,83
1553,84
2420,85
2814,86
2548,87
1193,88
2682,89
3479,90
2282,91
1963,92
1548,93
1054,94
1863,95
3577,96
3275,97
2174,98
2868,99
3327,100
1966,101
1321,102
1314,103
1315,104
2867,105
2284,106
2067,107
1962,108
2676,109
2551,110
1192,111
1968,112
2971,113
3430,114
1318,115
3578,116
1189,117
3324,118
3150,119
2417,120
925,121
1060,122
1053,123
1757,124
3580,125
3026,126
3533,127
3483,128
1866,129
1445,130
1320,131
922,132
2415,133
1555,134
3025,135
1448,136
1759,137
3380,138
3271,139
2416,140
1191,141
3480,142
2288,143
3028,144
1862,145
2177,146
1194,147
3527,148
3024,149
3086,150
1549,151
1058,152
3211,153
2810,154
1656,155
3379,156
2865,157
3484,158
1552,159
923,160
3530,161
1653,162
3274,163
1657,164
3273,165
1442,166
1758,167
1317,168
1762,169
2550,170
1444,171
2681,172
1965,173
2290,174
2544,175
3377,176
1057,177
2285,178
3576,179
1861,180
3378,181
1652,182
2421,183
2812,184
1443,185
2917,186
2972,187
2546,188
2547,189
3529,190
3626,191
2813,192
3149,193
3323,194
3624,195
1760,196
2811,197
2918,198
1551,199
2289,200
2921,201
3532,202
