Node ID,Order
1,0
10,1
10033,2
10037,3
10044,4
10453,5
10454,6
10458,7
10465,8
10506,9
10546,10
10549,11
10550,12
10554,13
10597,14
10598,15
10616,16
10625,17
10631,18
10654,19
10667,20
10682,21
10733,22
11,23
11129,24
11133,25
11147,26
11151,27
11158,28
10475,29
10469,30
11159,31
11174,32
11176,33
11177,34
11181,35
10498,36
11196,37
11206,38
11207,39
11209,40
11248,41
11258,42
11261,43
11271,44
11282,45
11297,46
11299,47
11301,48
11309,49
10587,50
11315,51
11337,52
11351,53
11398,54
11718,55
11798,56
11801,57
11810,58
11814,59
11823,60
10222,61
11827,62
11838,63
11840,64
11864,65
11865,66
11875,67
11879,68
11882,69
11888,70
11890,71
11895,72
11899,73
11905,74
11922,75
11924,76
11937,77
11957,78
11958,79
11964,80
11966,81
11969,82
11982,83
12,84
12002,85
12008,86
12011,87
10470,88
12083,89
12099,90
12107,91
12129,92
12131,93
12174,94
12190,95
12192,96
12194,97
12202,98
12218,99
12225,100
12595,101
12596,102
12618,103
12622,104
12627,105
12630,106
12195,107
12636,108
12647,109
11854,110
12660,111
12662,112
12668,113
12669,114
12680,115
12682,116
12690,117
12715,118
12716,119
12718,120
12742,121
12746,122
12754,123
12755,124
12770,125
12777,126
12788,127
12824,128
12905,129
12916,130
12919,131
12923,132
12927,133
12938,134
12946,135
12949,136
12951,137
12953,138
12957,139
12970,140
12972,141
12977,142
12978,143
12984,144
12987,145
12989,146
12994,147
13,148
13009,149
13397,150
13437,151
13457,152
13459,153
13505,154
13517,155
12726,156
13538,157
13539,158
13544,159
13547,160
12756,161
13575,162
13576,163
13585,164
13606,165
13702,166
13706,167
13711,168
13718,169
13725,170
13743,171
13745,172
13752,173
13753,174
13760,175
13769,176
13770,177
13772,178
13779,179
13782,180
13783,181
13787,182
13804,183
13811,184
13876,185
10445,186
14,187
14180,188
14187,189
14206,190
14207,191
14208,192
10066,193
14241,194
14249,195
14251,196
11868,197
14257,198
14259,199
13464,200
14269,201
14304,202
13506,203
14309,204
13509,205
14311,206
14299,207
12207,208
14318,209
1434,210
14343,211
13553,212
12748,213
14351,214
14365,215
14372,216
1441,217
14412,218
14414,219
13625,220
14477,221
14482,222
14511,223
1453,224
14535,225
14543,226
14549,227
14553,228
14559,229
14571,230
14573,231
14589,232
14591,233
1460,234
14600,235
