Node ID,Order
1,0
10,1
100,2
101,3
102,4
103,5
104,6
105,7
106,8
107,9
108,10
109,11
11,12
110,13
111,14
112,15
113,16
114,17
115,18
116,19
117,20
118,21
119,22
12,23
120,24
121,25
122,26
123,27
124,28
125,29
126,30
127,31
128,32
129,33
13,34
130,35
131,36
132,37
133,38
134,39
135,40
136,41
137,42
138,43
139,44
14,45
140,46
141,47
142,48
143,49
144,50
145,51
146,52
147,53
148,54
149,55
15,56
150,57
151,58
152,59
153,60
154,61
155,62
156,63
157,64
158,65
159,66
16,67
160,68
161,69
162,70
163,71
164,72
165,73
166,74
167,75
168,76
169,77
17,78
170,79
171,80
172,81
173,82
174,83
175,84
176,85
177,86
178,87
179,88
18,89
180,90
181,91
182,92
183,93
184,94
185,95
186,96
187,97
188,98
189,99
19,100
190,101
191,102
192,103
193,104
194,105
195,106
196,107
197,108
198,109
199,110
2,111
20,112
200,113
201,114
202,115
203,116
204,117
205,118
206,119
207,120
208,121
209,122
21,123
210,124
211,125
212,126
213,127
214,128
215,129
216,130
217,131
218,132
219,133
22,134
220,135
221,136
222,137
223,138
224,139
225,140
226,141
227,142
228,143
229,144
23,145
24,146
25,147
26,148
27,149
28,150
29,151
3,152
30,153
31,154
32,155
33,156
34,157
35,158
36,159
37,160
38,161
39,162
4,163
40,164
41,165
42,166
43,167
44,168
45,169
46,170
47,171
48,172
49,173
5,174
50,175
51,176
52,177
53,178
54,179
55,180
56,181
57,182
58,183
59,184
6,185
60,186
61,187
62,188
63,189
64,190
65,191
66,192
67,193
68,194
69,195
7,196
70,197
71,198
72,199
73,200
74,201
75,202
76,203
77,204
78,205
79,206
8,207
80,208
81,209
82,210
83,211
84,212
85,213
86,214
87,215
88,216
89,217
9,218
90,219
91,220
92,221
93,222
94,223
95,224
96,225
97,226
98,227
99,228
435,229
453,230
609,231
610,232
611,233
612,234
613,235
620,236
621,237
622,238
623,239
624,240
454,241
625,242
626,243
634,244
635,245
636,246
637,247
638,248
639,249
640,250
641,251
455,252
647,253
648,254
649,255
650,256
651,257
652,258
653,259
654,260
655,261
663,262
456,263
664,264
665,265
666,266
667,267
668,268
669,269
670,270
676,271
677,272
678,273
464,274
679,275
680,276
686,277
687,278
688,279
689,280
690,281
691,282
696,283
697,284
465,285
698,286
699,287
700,288
701,289
702,290
707,291
708,292
