Node ID,Order
1,0
10,1
106,2
1087,3
11,4
109,5
1182,6
12,7
111,8
1286,9
13,10
113,11
1307,12
14,13
114,14
1416,15
1486,16
15,17
117,18
1433,19
16,20
120,21
17,22
122,23
18,24
125,25
19,26
128,27
1529,28
1660,29
1955,30
2,31
20,32
130,33
1533,34
1535,35
2054,36
1525,37
21,38
135,39
2185,40
2186,41
22,42
136,43
2234,44
2004,45
23,46
138,47
1005,48
1109,49
2335,50
2369,51
2238,52
2173,53
24,54
140,55
2424,56
1761,57
2425,58
2357,59
2455,60
2495,61
25,62
143,63
2512,64
2171,65
2104,66
2302,67
2514,68
2446,69
2507,70
2376,71
1530,72
1364,73
2523,74
2563,75
1363,76
2566,77
2568,78
2586,79
2380,80
2450,81
2242,82
1496,83
2594,84
26,85
146,86
2643,87
2318,88
1424,89
2445,90
2513,91
1868,92
2644,93
1108,94
2372,95
2654,96
2655,97
2323,98
2374,99
2580,100
2688,101
2627,102
27,103
147,104
2116,105
2182,106
2246,107
2710,108
2715,109
2463,110
1788,111
1111,112
1417,113
2719,114
2100,115
1213,116
2298,117
1922,118
2232,119
2021,120
2723,121
2760,122
2778,123
1205,124
2506,125
2438,126
2167,127
1624,128
2779,129
2505,130
1316,131
2429,132
2573,133
2504,134
1204,135
1385,136
2780,137
2781,138
28,139
149,140
2454,141
2384,142
2642,143
2805,144
2809,145
2819,146
2200,147
2824,148
2645,149
2103,150
2122,151
1315,152
1422,153
2375,154
262,155
2706,156
2404,157
2839,158
2099,159
175,160
2166,161
2055,162
1921,163
2403,164
2565,165
2360,166
1372,167
2862,168
2873,169
2526,170
2878,171
2209,172
2879,173
2883,174
2884,175
2887,176
2890,177
29,178
151,179
1792,180
1661,181
2511,182
2903,183
2922,184
2923,185
2742,186
2801,187
2928,188
2933,189
2944,190
2236,191
2187,192
1212,193
2581,194
2105,195
1604,196
2765,197
2474,198
2948,199
2993,200
1164,201
2998,202
3,203
30,204
152,205
2447,206
1423,207
1531,208
2304,209
3000,210
1017,211
1438,212
1687,213
2026,214
1502,215
281,216
2995,217
3006,218
2181,219
2577,220
2955,221
1532,222
2101,223
2168,224
1478,225
2233,226
1277,227
3007,228
3013,229
2659,230
1656,231
1425,232
1787,233
2572,234
1920,235
2265,236
217,237
2749,238
2628,239
1163,240
3015,241
1926,242
2299,243
